cumulative_attempts	attempts	complete	unchanged	same_edge	self_loop	duplicate	undirected_duplicate	excluded	permutation
6040	755	0.80013	0.11921	0	0	0.20795	0	0	011
6795	755	0.90013	0.13245	0	0.0013245	0.23179	0.0013245	0	011
7549	754	1	0.11656	0	0.0026525	0.21353	0	0	011
11571	11572	0.10001	0.2635	0	0.00043208	0.20843	0.0022468	0	011
23142	11571	0.20001	0.13473	0	0.00077781	0.20854	0.0021606	0	011
34713	11571	0.30001	0.11105	8.6423e-05	0.0012963	0.20888	0.0014692	0	011
46284	11571	0.40001	0.10691	8.6423e-05	0.00043211	0.20819	0.002852	0	011
57855	11571	0.50001	0.10509	0.00017285	0.00051854	0.20569	0.0017285	0	011
69426	11571	0.60001	0.10535	0	0.00069138	0.21018	0.0019013	0	011
80997	11571	0.70001	0.10172	0	0.00086423	0.21087	0.0018149	0	011
92568	11571	0.80001	0.10258	0	0.0010371	0.20206	0.0020742	0	011
104139	11571	0.90001	0.10526	8.6423e-05	0.00069138	0.20966	0.0013828	0	011
115709	11570	1	0.10397	8.643e-05	0.00051858	0.20778	0.0016422	0	011
21102	21103	0.1	0.35414	0	9.4773e-05	0.3472	9.4773e-05	0	011
42204	21102	0.2	0.21879	0	4.7389e-05	0.34845	0.00014217	0	011
63306	21102	0.3	0.18965	4.7389e-05	0.00018956	0.35205	0	0	011
84408	21102	0.4	0.18747	4.7389e-05	0.00014217	0.35508	4.7389e-05	0	011
105510	21102	0.5	0.18567	4.7389e-05	9.4778e-05	0.35632	9.4778e-05	0	011
126612	21102	0.6	0.18339	4.7389e-05	9.4778e-05	0.35603	9.4778e-05	0	011
147714	21102	0.7	0.18112	0	0	0.35125	9.4778e-05	0	011
168816	21102	0.8	0.18316	9.4778e-05	0.00014217	0.35589	0.00014217	0	011
189918	21102	0.9	0.18714	4.7389e-05	0.00018956	0.35461	4.7389e-05	0	011
211019	21101	1	0.18439	9.4782e-05	0.00014217	0.34979	9.4782e-05	0	011
18756	18757	0.10001	0.32272	0	0.00031988	0.29525	0.00037319	0	011
37512	18756	0.20001	0.1857	5.3316e-05	0.00015995	0.29383	0.00026658	0	011
56268	18756	0.30001	0.15856	0.00010663	0.0003199	0.29681	0.00021327	0	011
75024	18756	0.40001	0.15398	0	0.00015995	0.29228	0.00037321	0	011
93780	18756	0.50001	0.15323	5.3316e-05	0.00010663	0.30241	0.00074643	0	011
112536	18756	0.60001	0.15184	0.00015995	0.00015995	0.29063	0.0003199	0	011
131292	18756	0.70001	0.15659	0	0.0003199	0.29367	0.00021327	0	011
150048	18756	0.80001	0.15248	5.3316e-05	0.00015995	0.29351	0.00037321	0	011
168804	18756	0.90001	0.15328	0.00010663	0.00026658	0.29095	0.00021327	0	011
187559	18755	1	0.15248	5.3319e-05	5.3319e-05	0.29427	0.00031991	0	011
138944	138945	0.1	0.55198	7.1971e-06	0.00043902	0.59616	0.017885	0	011
277888	138944	0.2	0.41071	7.1971e-06	0.00059736	0.59248	0.017647	0	011
416832	138944	0.3	0.36313	7.1971e-06	0.000511	0.59648	0.018417	0	011
555776	138944	0.4	0.34751	0	0.00048221	0.59505	0.017791	0	011
694720	138944	0.5	0.34041	0	0.00046781	0.59569	0.017655	0	011
833664	138944	0.6	0.33897	0	0.00053979	0.59571	0.017712	0	011
972608	138944	0.7	0.33797	0	0.00055418	0.59485	0.018101	0	011
1111552	138944	0.8	0.33752	0	0.00052539	0.59565	0.018468	0	011
1250496	138944	0.9	0.33724	0	0.00037425	0.59553	0.017942	0	011
1389439	138943	1	0.33533	0	0.00063335	0.59531	0.018022	0	011
3602	3603	0.10003	0.30872	0.00027755	0.0052734	0.24285	0.043575	0	011
7204	3602	0.20003	0.16269	0	0.0038867	0.22987	0.045808	0	011
10806	3602	0.30003	0.1352	0	0.0038867	0.25375	0.036924	0	011
14408	3602	0.40003	0.1377	0.00027762	0.0038867	0.24792	0.048584	0	011
18010	3602	0.50003	0.13243	0	0.0038867	0.23848	0.048306	0	011
21612	3602	0.60003	0.13381	0.00055525	0.0052748	0.2432	0.045808	0	011
25214	3602	0.70003	0.13298	0	0.0063853	0.24708	0.044142	0	011
28816	3602	0.80003	0.13853	0.00027762	0.0041644	0.24431	0.051916	0	011
32418	3602	0.90003	0.14492	0.00027762	0.0049972	0.24181	0.045253	0	011
36019	3601	1	0.13298	0.0002777	0.0061094	0.22883	0.051652	0	011
1086	1087	0.10009	0.43646	0.0036799	0.015639	0.24563	0.26771	0	011
2172	1086	0.20009	0.25599	0.00092081	0.016575	0.25322	0.25599	0	011
3258	1086	0.30009	0.19613	0.0018416	0.021179	0.24586	0.25691	0	011
4344	1086	0.40009	0.17495	0.00092081	0.02302	0.2477	0.26519	0	011
5430	1086	0.50009	0.16575	0.00092081	0.017495	0.2477	0.27532	0	011
6516	1086	0.60009	0.15562	0.00092081	0.022099	0.2477	0.24862	0	011
7602	1086	0.70009	0.1593	0	0.022099	0.22099	0.27256	0	011
8688	1086	0.80009	0.1639	0.00092081	0.024862	0.25138	0.23665	0	011
9774	1086	0.90009	0.14088	0	0.019337	0.23481	0.27348	0	011
10859	1085	1	0.14549	0	0.023963	0.24977	0.2553	0	011
12623	12624	0.10001	0.26531	0	0.00023764	0.21126	0.00039607	0	011
25246	12623	0.20001	0.14077	0	0.00023766	0.21025	0.00063376	0	011
37869	12623	0.30001	0.11946	7.922e-05	7.922e-05	0.20376	0.00055454	0	011
50492	12623	0.40001	0.11685	7.922e-05	7.922e-05	0.20772	0.00055454	0	011
63115	12623	0.50001	0.1113	0.00015844	0	0.20677	0.00031688	0	011
75738	12623	0.60001	0.11447	0	0.00015844	0.20708	0.0003961	0	011
88361	12623	0.70001	0.11233	0	0.00015844	0.21952	0.00015844	0	011
100984	12623	0.80001	0.11598	0	0.00031688	0.20978	0.00047532	0	011
113607	12623	0.90001	0.11281	7.922e-05	0.00015844	0.21596	0.00063376	0	011
126229	12622	1	0.11265	7.9227e-05	0.00039613	0.21154	7.9227e-05	0	011
7623	7624	0.10001	0.19231	0	0.00026233	0.075026	0	0	011
15246	7623	0.20001	0.070707	0.00013118	0.00013118	0.072412	0	0	011
22869	7623	0.30001	0.052342	0	0.00013118	0.068739	0	0	011
30492	7623	0.40001	0.046701	0.00013118	0.00013118	0.065066	0	0	011
38115	7623	0.50001	0.051686	0.00039355	0	0.067559	0	0	011
45738	7623	0.60001	0.050899	0.00013118	0.00013118	0.06769	0	0	011
53361	7623	0.70001	0.051817	0.00026236	0	0.069264	0.00026236	0	011
60984	7623	0.80001	0.046963	0.00026236	0.00013118	0.071888	0.00013118	0	011
68607	7623	0.90001	0.054309	0.00026236	0.00013118	0.068083	0	0	011
76229	7622	1	0.049849	0.0003936	0.0001312	0.07111	0.0001312	0	011
7731	7732	0.10001	0.18626	0	0.00051733	0.071909	0.00012933	0	011
15462	7731	0.20001	0.074376	0.00012935	0.0005174	0.076187	0	0	011
23193	7731	0.30001	0.05756	0	0	0.076316	0.0002587	0	011
30924	7731	0.40001	0.055491	0.00012935	0	0.081361	0.0002587	0	011
38655	7731	0.50001	0.053033	0.00012935	0.00012935	0.075799	0.0002587	0	011
46386	7731	0.60001	0.052775	0.00012935	0.0002587	0.073729	0	0	011
54117	7731	0.70001	0.056655	0.00012935	0.00012935	0.075928	0.0002587	0	011
61848	7731	0.80001	0.052386	0.00038805	0	0.074505	0	0	011
69579	7731	0.90001	0.05769	0.00038805	0	0.08149	0.00012935	0	011
77309	7730	1	0.056008	0.00012937	0.00012937	0.078137	0	0	011
3357	3358	0.10003	0.34644	0	0.0038714	0.29065	0.051817	0	011
6714	3357	0.20003	0.20822	0.00029789	0.005064	0.2961	0.045279	0	011
10071	3357	0.30003	0.17516	0.00059577	0.0071492	0.28627	0.058981	0	011
13428	3357	0.40003	0.17635	0.00029789	0.0062556	0.30384	0.046768	0	011
16785	3357	0.50003	0.16265	0	0.0062556	0.30235	0.054215	0	011
20142	3357	0.60003	0.1686	0	0.0047662	0.29014	0.050045	0	011
23499	3357	0.70003	0.17516	0	0.0074471	0.30533	0.060769	0	011
26856	3357	0.80003	0.17426	0.00029789	0.0056598	0.29491	0.050343	0	011
30213	3357	0.90003	0.16562	0.00059577	0.0065535	0.30176	0.051832	0	011
33569	3356	1	0.16771	0.00029797	0.0038737	0.3081	0.047974	0	011
559504	559505	0.1	0.20392	1.7873e-06	0.00013941	0.11506	0.0071224	0	011
1119008	559504	0.2	0.080639	1.7873e-06	0.00013941	0.11524	0.006747	0	011
1678512	559504	0.3	0.061569	3.5746e-06	0.00015192	0.11538	0.0066416	0	011
2238016	559504	0.4	0.0586	1.7873e-06	0.00013583	0.11545	0.0067631	0	011
2797520	559504	0.5	0.057651	1.7873e-06	0.00016622	0.11508	0.0066237	0	011
3357024	559504	0.6	0.05749	0	0.00015013	0.11538	0.0066934	0	011
3916528	559504	0.7	0.057111	1.7873e-06	0.00016979	0.11545	0.0068114	0	011
4476032	559504	0.8	0.057285	0	0.00013047	0.11555	0.0068436	0	011
5035536	559504	0.9	0.057492	3.5746e-06	0.00013941	0.11557	0.0064396	0	011
5595039	559503	1	0.057406	1.7873e-06	0.0001555	0.11475	0.0065379	0	011
73566	73567	0.1	0.20357	1.3593e-05	0.00012234	0.115	0.0012777	0	011
147132	73566	0.2	0.0816	0	0.00021749	0.1131	0.0010739	0	011
220698	73566	0.3	0.064174	4.078e-05	0.00014953	0.11295	0.0014137	0	011
294264	73566	0.4	0.060884	0	0.00029905	0.11556	0.0014953	0	011
367830	73566	0.5	0.059321	1.3593e-05	0.00021749	0.11526	0.0010467	0	011
441396	73566	0.6	0.059552	0	0.00017671	0.11322	0.0014273	0	011
514962	73566	0.7	0.059321	1.3593e-05	0.00017671	0.11465	0.0015632	0	011
588528	73566	0.8	0.060463	2.7186e-05	0.00021749	0.11239	0.0013457	0	011
662094	73566	0.9	0.060014	0	0.00019031	0.11398	0.001305	0	011
735659	73565	1	0.059511	0	0.00025827	0.11678	0.0014545	0	011
123380	123381	0.1	0.18141	1.621e-05	0.0011185	0.050567	0.051556	0	011
246760	123380	0.2	0.049416	0	0.0010293	0.050462	0.05274	0	011
370140	123380	0.3	0.028684	2.4315e-05	0.00082671	0.051127	0.052294	0	011
493520	123380	0.4	0.025774	0	0.00099692	0.052642	0.052464	0	011
616900	123380	0.5	0.023853	0	0.00098071	0.050203	0.052472	0	011
740280	123380	0.6	0.024461	1.621e-05	0.0010374	0.051143	0.051994	0	011
863660	123380	0.7	0.024777	8.105e-06	0.0011509	0.050235	0.052383	0	011
987040	123380	0.8	0.024955	8.105e-06	0.0010131	0.051289	0.053704	0	011
1110420	123380	0.9	0.024639	0	0.00079429	0.052432	0.051824	0	011
1233799	123379	1	0.024429	8.1051e-06	0.00085914	0.050317	0.05231	0	011
294328	294329	0.1	0.28219	3.3976e-06	0.0023715	0.14699	0.12308	0	011
588656	294328	0.2	0.13797	3.3976e-06	0.0026093	0.14579	0.12363	0	011
882984	294328	0.3	0.10762	0	0.0024802	0.14605	0.12477	0	011
1177312	294328	0.4	0.10042	3.3976e-06	0.0024395	0.14408	0.1249	0	011
1471640	294328	0.5	0.098591	3.3976e-06	0.0027079	0.14596	0.12413	0	011
1765968	294328	0.6	0.098421	3.3976e-06	0.0024836	0.14496	0.12401	0	011
2060296	294328	0.7	0.097633	1.359e-05	0.0024293	0.14535	0.12253	0	011
2354624	294328	0.8	0.0973	3.3976e-06	0.0026637	0.14588	0.12411	0	011
2648952	294328	0.9	0.097473	0	0.0025074	0.14527	0.12445	0	011
2943279	294327	1	0.097317	0	0.0026059	0.1459	0.12488	0	011
265672	265673	0.1	0.26599	7.5281e-06	0.00044792	0.21892	0	0	011
531344	265672	0.2	0.13895	0	0.00045168	0.21881	0	0	011
797016	265672	0.3	0.117	7.5281e-06	0.00044039	0.22119	0	0	011
1062688	265672	0.4	0.11321	3.764e-06	0.0004705	0.21874	0	0	011
1328360	265672	0.5	0.11227	3.764e-06	0.00047803	0.21856	0	0	011
1594032	265672	0.6	0.11287	1.1292e-05	0.00042534	0.21827	0	0	011
1859704	265672	0.7	0.11166	3.764e-06	0.00041404	0.21958	0	0	011
2125376	265672	0.8	0.11218	3.764e-06	0.00044039	0.21993	0	0	011
2391048	265672	0.9	0.11277	1.1292e-05	0.00044416	0.21893	0	0	011
2656719	265671	1	0.11243	0	0.00044792	0.21886	0	0	011
97222	97223	0.1	0.1824	0	0.000144	0.078685	0.0014503	0	011
194444	97222	0.2	0.061951	0	0.00018514	0.080301	0.0016046	0	011
291666	97222	0.3	0.044681	0	0.00013371	0.080229	0.001584	0	011
388888	97222	0.4	0.041791	0	0.000288	0.078326	0.0014811	0	011
486110	97222	0.5	0.042017	2.0571e-05	0.00024686	0.081268	0.0015634	0	011
583332	97222	0.6	0.041534	1.0286e-05	0.000144	0.079005	0.0014503	0	011
680554	97222	0.7	0.041236	0	0.00016457	0.08134	0.001512	0	011
777776	97222	0.8	0.041822	1.0286e-05	0.00016457	0.079272	0.0013577	0	011
874998	97222	0.9	0.042809	0	0.00018514	0.080537	0.0017691	0	011
972219	97221	1	0.042573	0	0.00019543	0.079942	0.0015634	0	011
84372	84373	0.1	0.22498	1.1852e-05	0.00018963	0.15313	0.0022756	0	011
168744	84372	0.2	0.098919	0	0.00020149	0.15272	0.001683	0	011
253116	84372	0.3	0.077846	2.3705e-05	0.00011852	0.15233	0.0022401	0	011
337488	84372	0.4	0.072654	0	0.00028445	0.1542	0.0022164	0	011
421860	84372	0.5	0.071979	0	0.00020149	0.15302	0.0019675	0	011
506232	84372	0.6	0.073472	1.1852e-05	0.00022519	0.1532	0.0022045	0	011
590604	84372	0.7	0.07333	1.1852e-05	0.00032001	0.15361	0.0022401	0	011
674976	84372	0.8	0.072228	0	0.00018964	0.15468	0.0022638	0	011
759348	84372	0.9	0.072512	0	0.00033186	0.15388	0.0025245	0	011
843719	84371	1	0.07218	1.1852e-05	0.00021334	0.15325	0.0019794	0	011
1029	1030	0.1001	0.15646	0.0029126	0.00097087	0.026214	0.00097087	0	011
2058	1029	0.2001	0.034014	0	0.00097182	0.015549	0.00097182	0	011
3087	1029	0.3001	0.016521	0	0.00097182	0.027211	0.00097182	0	011
4116	1029	0.4001	0.01069	0.00097182	0	0.023324	0	0	011
5145	1029	0.5001	0.024295	0	0	0.019436	0	0	011
6174	1029	0.6001	0.016521	0.0019436	0.00097182	0.02138	0.00097182	0	011
7203	1029	0.7001	0.0097182	0	0.0019436	0.016521	0	0	011
8232	1029	0.8001	0.012634	0.0019436	0	0.025267	0	0	011
9261	1029	0.9001	0.011662	0	0.0019436	0.025267	0.00097182	0	011
10289	1028	1	0.0087464	0	0.00097276	0.015564	0	0	011
102240	102241	0.1	0.51501	0	0.00012715	0.5573	0.00049882	0	012
204480	102240	0.2	0.38749	9.7809e-06	6.8466e-05	0.56185	0.00049883	0	012
306720	102240	0.3	0.35602	0	0.00010759	0.56186	0.00057707	0	012
408960	102240	0.4	0.34482	9.7809e-06	9.7809e-05	0.55987	0.00047926	0	012
511200	102240	0.5	0.34116	3.9124e-05	4.8905e-05	0.55967	0.00054773	0	012
613440	102240	0.6	0.3399	1.9562e-05	0.00010759	0.56325	0.00068466	0	012
715680	102240	0.7	0.34122	1.9562e-05	0.00012715	0.5625	0.00049883	0	012
817920	102240	0.8	0.34303	0	7.8247e-05	0.55804	0.00054773	0	012
920160	102240	0.9	0.34216	0	0.00014671	0.55909	0.00062598	0	012
1022399	102239	1	0.34302	2.9343e-05	0.00010759	0.56035	0.00053796	0	012
526407	526408	0.1	0.86061	0	7.9786e-05	0.90518	0.0020573	0	012
1052814	526407	0.2	0.78289	5.699e-06	0.00011208	0.90523	0.0021466	0	012
1579221	526407	0.3	0.738	0	8.9285e-05	0.9053	0.0021162	0	012
2105628	526407	0.4	0.71213	1.8997e-06	0.00010828	0.90623	0.0021105	0	012
2632035	526407	0.5	0.69615	0	0.00011208	0.90545	0.0021884	0	012
3158442	526407	0.6	0.68623	0	0.00011018	0.90532	0.002063	0	012
3684849	526407	0.7	0.6801	3.7993e-06	0.00010448	0.90521	0.0021409	0	012
4211256	526407	0.8	0.67654	1.8997e-06	0.00010448	0.90444	0.0021789	0	012
4737663	526407	0.9	0.67367	1.8997e-06	0.00010068	0.90537	0.0020896	0	012
5264069	526406	1	0.6723	0	7.4087e-05	0.90501	0.0021808	0	012
97848	97849	0.1	0.42007	1.022e-05	0.00012264	0.43223	0.00055187	0	012
195696	97848	0.2	0.29361	0	9.1979e-05	0.43187	0.0004599	0	012
293544	97848	0.3	0.26689	0	0.0001022	0.43246	0.00058254	0	012
391392	97848	0.4	0.25891	0	0.00013286	0.42957	0.00063364	0	012
489240	97848	0.5	0.25708	1.022e-05	5.11e-05	0.43162	0.00053144	0	012
587088	97848	0.6	0.25705	1.022e-05	9.1979e-05	0.4343	0.00073584	0	012
684936	97848	0.7	0.25774	2.044e-05	4.088e-05	0.43385	0.00060298	0	012
782784	97848	0.8	0.25511	0	0.00016352	0.43398	0.00067452	0	012
880632	97848	0.9	0.25455	2.044e-05	0.00011242	0.43451	0.00059276	0	012
978479	97847	1	0.25541	2.044e-05	0.00011242	0.43355	0.00055188	0	012
12972	12973	0.10001	0.1854	7.7083e-05	0.0032375	0.054652	0.055423	0	012
25944	12972	0.20001	0.055504	7.7089e-05	0.0040857	0.054271	0.055427	0	012
38916	12972	0.30001	0.034459	0.00015418	0.0029294	0.054271	0.054425	0	012
51888	12972	0.40001	0.030142	0	0.0030065	0.058511	0.054502	0	012
64860	12972	0.50001	0.028831	7.7089e-05	0.0030836	0.055196	0.054348	0	012
77832	12972	0.60001	0.028215	7.7089e-05	0.0027752	0.054194	0.0572	0	012
90804	12972	0.70001	0.028986	0	0.0023127	0.055658	0.057894	0	012
103776	12972	0.80001	0.025748	7.7089e-05	0.0026981	0.052421	0.054733	0	012
116748	12972	0.90001	0.028523	7.7089e-05	0.0035461	0.056198	0.058819	0	012
129719	12971	1	0.029371	0	0.0020816	0.053581	0.056279	0	012
390	391	0.10026	0.21795	0.0051151	0.0025575	0.18159	0	0	012
780	390	0.20026	0.10769	0	0.0025641	0.16923	0	0	012
1170	390	0.30026	0.1	0.0025641	0.0051282	0.15897	0	0	012
1560	390	0.40026	0.094872	0.0025641	0	0.13333	0	0	012
1950	390	0.50026	0.097436	0.0025641	0	0.1359	0.0025641	0	012
2340	390	0.60026	0.082051	0	0.0025641	0.13846	0	0	012
2730	390	0.70026	0.1	0.0025641	0	0.14615	0	0	012
3120	390	0.80026	0.11026	0.0025641	0	0.17436	0.0025641	0	012
3510	390	0.90026	0.092308	0	0	0.17179	0	0	012
3899	389	1	0.097436	0	0	0.12596	0	0	012
755	756	0.10013	0.2702	0.0013228	0.0026455	0.21958	0.0026455	0	012
1510	755	0.20013	0.14702	0.002649	0.0039735	0.22649	0	0	012
2265	755	0.30013	0.11656	0.002649	0.0013245	0.22119	0.0013245	0	012
3020	755	0.40013	0.12185	0	0	0.20795	0.0013245	0	012
3775	755	0.50013	0.13245	0.002649	0.002649	0.19735	0.002649	0	012
4530	755	0.60013	0.11788	0	0	0.22119	0.0013245	0	012
5285	755	0.70013	0.11391	0.002649	0	0.19868	0.0013245	0	012
6040	755	0.80013	0.1351	0.0013245	0	0.19868	0	0	012
6795	755	0.90013	0.12583	0.0013245	0.0013245	0.22252	0	0	012
7549	754	1	0.11788	0.0013263	0.0013263	0.22812	0	0	012
11571	11572	0.10001	0.26039	0.00017283	0.00034566	0.20541	0.0015555	0	012
23142	11571	0.20001	0.1311	8.6423e-05	0.00043211	0.20949	0.0023334	0	012
34713	11571	0.30001	0.11149	0	0.00077781	0.21277	0.0012099	0	012
46284	11571	0.40001	0.10457	0	0.00060496	0.21104	0.0012099	0	012
57855	11571	0.50001	0.10449	0.00017285	0.00025927	0.21364	0.0019013	0	012
69426	11571	0.60001	0.10086	8.6423e-05	0.00069138	0.21303	0.0017285	0	012
80997	11571	0.70001	0.11045	0	0.00077781	0.20845	0.0017285	0	012
92568	11571	0.80001	0.10725	8.6423e-05	0.00086423	0.21165	0.0030248	0	012
104139	11571	0.90001	0.10319	0.00017285	0.00086423	0.20448	0.0025927	0	012
115709	11570	1	0.10552	0	0.00069144	0.21167	0.0020743	0	012
21102	21103	0.1	0.3548	4.7387e-05	4.7387e-05	0.35497	4.7387e-05	0	012
42204	21102	0.2	0.2196	4.7389e-05	0.00014217	0.35163	0.00014217	0	012
63306	21102	0.3	0.19524	9.4778e-05	4.7389e-05	0.35196	0.00018956	0	012
84408	21102	0.4	0.18638	0	0.00018956	0.35812	0.00037911	0	012
105510	21102	0.5	0.18799	0	4.7389e-05	0.3494	4.7389e-05	0	012
126612	21102	0.6	0.18448	9.4778e-05	9.4778e-05	0.35556	9.4778e-05	0	012
147714	21102	0.7	0.18145	0	4.7389e-05	0.35352	4.7389e-05	0	012
168816	21102	0.8	0.18283	0	4.7389e-05	0.34949	0	0	012
189918	21102	0.9	0.18273	0	9.4778e-05	0.35456	4.7389e-05	0	012
211019	21101	1	0.18221	0	4.7391e-05	0.35363	0	0	012
18756	18757	0.10001	0.31579	5.3313e-05	0.00010663	0.29093	0.00031988	0	012
37512	18756	0.20001	0.19013	0	0.00037321	0.2918	0.00015995	0	012
56268	18756	0.30001	0.15952	0.00010663	0.00010663	0.29265	0.00015995	0	012
75024	18756	0.40001	0.15302	0	0.00015995	0.29617	0.00010663	0	012
93780	18756	0.50001	0.15307	0.00010663	0.0003199	0.29377	0	0	012
112536	18756	0.60001	0.15462	0.00015995	0.00047985	0.29239	0.00015995	0	012
131292	18756	0.70001	0.15691	0	0.00010663	0.28775	0.00026658	0	012
150048	18756	0.80001	0.15312	0	0.00010663	0.2934	0.00021327	0	012
168804	18756	0.90001	0.15248	0	0.00010663	0.29628	0.00037321	0	012
187559	18755	1	0.15211	0	0.0002666	0.28712	0.00015996	0	012
138944	138945	0.1	0.55031	0	0.00041743	0.59399	0.017914	0	012
277888	138944	0.2	0.41028	0	0.00046062	0.59298	0.01872	0	012
416832	138944	0.3	0.36324	2.1591e-05	0.00051819	0.59439	0.017921	0	012
555776	138944	0.4	0.34726	7.1971e-06	0.00058297	0.59371	0.017813	0	012
694720	138944	0.5	0.34087	1.4394e-05	0.0005038	0.59246	0.018641	0	012
833664	138944	0.6	0.34051	7.1971e-06	0.00056857	0.59381	0.017971	0	012
972608	138944	0.7	0.33845	2.1591e-05	0.00046062	0.59314	0.018029	0	012
1111552	138944	0.8	0.33794	1.4394e-05	0.00046781	0.5978	0.017223	0	012
1250496	138944	0.9	0.337	7.1971e-06	0.00059017	0.59456	0.017324	0	012
1389439	138943	1	0.33633	7.1972e-06	0.0005182	0.5954	0.018029	0	012
3602	3603	0.10003	0.30122	0.00055509	0.0041632	0.23342	0.041354	0	012
7204	3602	0.20003	0.17018	0	0.004442	0.24681	0.039145	0	012
10806	3602	0.30003	0.13937	0	0.0030539	0.23654	0.043032	0	012
14408	3602	0.40003	0.13881	0.00027762	0.0036091	0.2432	0.035813	0	012
18010	3602	0.50003	0.13853	0.00027762	0.002221	0.25347	0.046641	0	012
21612	3602	0.60003	0.1352	0.00027762	0.0049972	0.23209	0.040811	0	012
25214	3602	0.70003	0.13715	0.00055525	0.0058301	0.25042	0.039978	0	012
28816	3602	0.80003	0.13631	0.00027762	0.004442	0.24653	0.045253	0	012
32418	3602	0.90003	0.13853	0.00027762	0.0061077	0.23737	0.047474	0	012
36019	3601	1	0.13604	0.0005554	0.0038878	0.23382	0.046654	0	012
1086	1087	0.10009	0.42634	0.00091996	0.017479	0.24563	0.24655	0	012
2172	1086	0.20009	0.26151	0.00092081	0.020258	0.23204	0.28085	0	012
3258	1086	0.30009	0.19705	0.0018416	0.014733	0.26059	0.25875	0	012
4344	1086	0.40009	0.17772	0	0.024862	0.23297	0.26059	0	012
5430	1086	0.50009	0.16206	0	0.015654	0.24125	0.25046	0	012
6516	1086	0.60009	0.1547	0.00092081	0.013812	0.26059	0.25599	0	012
7602	1086	0.70009	0.14917	0.00092081	0.018416	0.23573	0.2698	0	012
8688	1086	0.80009	0.15285	0.00092081	0.019337	0.23204	0.27624	0	012
9774	1086	0.90009	0.14549	0.0018416	0.018416	0.25506	0.24217	0	012
10859	1085	1	0.14365	0.0018433	0.015668	0.23779	0.25806	0	012
12623	12624	0.10001	0.26428	0.00015843	0	0.21071	0.0005545	0	012
25246	12623	0.20001	0.14331	0	0.00023766	0.21485	0.00063376	0	012
37869	12623	0.30001	0.12018	0.00015844	0.0003961	0.21279	0.00023766	0	012
50492	12623	0.40001	0.11645	0	0.00023766	0.2078	0.00031688	0	012
63115	12623	0.50001	0.11321	7.922e-05	0.00015844	0.21049	0.0003961	0	012
75738	12623	0.60001	0.11392	7.922e-05	0.0003961	0.20819	0.00015844	0	012
88361	12623	0.70001	0.11099	0	0.00031688	0.20146	0.0003961	0	012
100984	12623	0.80001	0.10948	7.922e-05	0.00015844	0.21207	0.00031688	0	012
113607	12623	0.90001	0.11432	7.922e-05	0.00015844	0.20835	0.00055454	0	012
126229	12622	1	0.11075	7.9227e-05	0.00023768	0.20361	0.00063381	0	012
7623	7624	0.10001	0.18628	0	0	0.067288	0	0	012
15246	7623	0.20001	0.075954	0.00026236	0.00026236	0.069264	0.00013118	0	012
22869	7623	0.30001	0.062311	0	0	0.070051	0	0	012
30492	7623	0.40001	0.049849	0.00026236	0.00013118	0.075561	0	0	012
38115	7623	0.50001	0.048931	0.00013118	0	0.071101	0	0	012
45738	7623	0.60001	0.049456	0.00013118	0.00026236	0.067165	0	0	012
53361	7623	0.70001	0.048406	0	0	0.066116	0	0	012
60984	7623	0.80001	0.050636	0	0.00013118	0.066247	0.00013118	0	012
68607	7623	0.90001	0.052079	0	0.00013118	0.068871	0	0	012
76229	7622	1	0.053129	0	0	0.066256	0	0	012
7731	7732	0.10001	0.18717	0.00025867	0	0.0679	0	0	012
15462	7731	0.20001	0.076187	0	0	0.076963	0.0002587	0	012
23193	7731	0.30001	0.053292	0.0002587	0	0.070883	0	0	012
30924	7731	0.40001	0.055879	0.0002587	0.00038805	0.079679	0.00012935	0	012
38655	7731	0.50001	0.05174	0.00012935	0	0.070883	0.00012935	0	012
46386	7731	0.60001	0.05756	0	0	0.076316	0.00012935	0	012
54117	7731	0.70001	0.058725	0.00012935	0.0002587	0.076445	0	0	012
61848	7731	0.80001	0.05562	0	0.0002587	0.077739	0	0	012
69579	7731	0.90001	0.052128	0	0	0.074893	0.00012935	0	012
77309	7730	1	0.055103	0.00012937	0.00012937	0.080078	0.00012937	0	012
3357	3358	0.10003	0.34406	0.0002978	0.0053603	0.28618	0.053901	0	012
6714	3357	0.20003	0.2106	0	0.0068514	0.28776	0.056598	0	012
10071	3357	0.30003	0.17605	0.00029789	0.0062556	0.28776	0.055407	0	012
13428	3357	0.40003	0.16562	0.00059577	0.0047662	0.29401	0.051534	0	012
16785	3357	0.50003	0.15847	0.00029789	0.0053619	0.30235	0.056002	0	012
20142	3357	0.60003	0.15699	0	0.0041704	0.28984	0.052428	0	012
